Customer ID,Gender,Age,Annual Income,Spending Score
1150,Female,48,98016,35
1151,Male,58,154233,32
1152,Female,32,110999,32
1153,Female,51,34274,3
1154,Male,86,115225,51
1155,Female,60,183866,34
1156,Female,62,24007,7
1157,Female,90,153258,81
1158,Female,45,48151,54
1159,Female,29,186921,16
1160,Male,51,188471,4
1161,Male,71,144391,38
1162,Female,70,125291,46
1163,Male,89,59951,13
1164,Male,77,197572,6
1165,Female,56,158605,6
1166,Male,78,82824,22
1167,Female,88,78240,18
1168,Male,64,49367,56
1169,Female,41,86738,71
1170,Female,28,20532,20
1171,Male,19,113294,97
1172,Female,50,173091,59
1173,Female,22,91559,49
1174,Male,26,57946,80
1175,Female,63,142120,28
1176,Female,77,155931,47
1177,Male,60,137514,99
1178,Male,65,118898,97
1179,Female,79,62097,55
1180,Male,40,40503,7
1181,Male,47,127556,87
1182,Male,45,90774,59
1183,Male,21,124870,19
1184,Male,55,193741,56
1185,Female,56,73071,89
1186,Male,39,56156,44
1187,Male,50,49112,74
1188,Female,36,130987,4
1189,Female,87,182091,14
1190,Male,70,51841,94
1191,Male,38,93172,96
1192,Male,85,50325,56
1193,Female,85,101047,65
1194,Male,55,183905,47
1195,Female,75,142861,45
1196,Female,45,20820,8
1197,Male,52,44444,4
1198,Male,32,114698,87
1199,Male,65,163879,78
1200,Female,63,120803,9
1201,Male,22,186838,6
1202,Female,65,40388,52
1203,Female,62,97287,5
1204,Male,79,83248,13
1205,Male,23,37466,97
1206,Female,34,149280,11
1207,Female,29,170268,5
1208,Male,22,67063,13
1209,Male,84,87495,34
1210,Male,20,74329,96
1211,Female,51,28876,9
1212,Male,40,172649,68
1213,Male,88,118210,46
1214,Male,51,68677,21
1215,Female,54,20970,7
1216,Male,46,69139,20
1217,Female,26,59456,94
1218,Female,54,23575,53
1219,Male,55,172131,98
1220,Male,84,164744,76
1221,Male,18,33775,13
1222,Male,41,118905,36
1223,Male,56,124202,54
1224,Female,78,45603,59
1225,Female,70,68189,3
1226,Male,82,63234,19
1227,Female,89,34904,13
1228,Male,42,90377,57
1229,Male,23,159264,70
1230,Male,33,140340,75
1231,Male,60,172766,79
1232,Male,80,131423,52
1233,Male,20,43889,86
1234,Male,44,130050,5
1235,Female,45,104104,47
1236,Male,50,75044,29
1237,Male,20,195860,98
1238,Female,22,53327,85
1239,Male,54,180202,41
1240,Male,64,122941,28
1241,Male,51,71073,76
1242,Male,59,152253,21
1243,Male,72,189546,59
1244,Female,79,140819,59
1245,Female,84,79616,25
1246,Female,69,183887,37
1247,Female,39,167940,17
1248,Female,63,39267,54
1249,Female,70,90451,25
1250,Male,43,36442,39
1251,Female,49,103063,32
1252,Male,74,137009,14
1253,Male,83,197898,38
1254,Male,37,184423,28
1255,Male,64,86981,27
1256,Male,45,61391,29
1257,Male,31,197578,34
1258,Female,20,148564,82
1259,Female,72,173892,13
1260,Male,30,46114,91
1261,Male,29,41076,20
1262,Male,57,151123,72
1263,Female,62,46973,46
1264,Female,39,144125,78
1265,Male,69,69086,65
1266,Male,89,96022,54
1267,Female,65,107478,59
1268,Female,47,149458,10
1269,Female,37,143768,96
1270,Female,82,193101,39
1271,Female,44,32358,51
1272,Male,76,23825,38
1273,Female,42,32499,33
1274,Male,19,85326,83
1275,Male,57,112064,71
1276,Male,56,136874,59
1277,Female,60,56182,28
1278,Male,90,40000,35
1279,Female,76,99849,30
1280,Male,30,49997,15
1281,Female,71,153562,91
1282,Male,25,120657,50
1283,Female,74,129142,63
1284,Female,41,173239,73
1285,Male,87,147692,71
1286,Female,19,175102,66
1287,Female,35,74445,55
1288,Female,78,56392,26
1289,Male,70,30425,65
1290,Male,37,109243,11
1291,Female,82,28546,91
1292,Female,80,79714,57
1293,Female,80,40730,17
1294,Male,73,64806,2
1295,Male,39,58394,85
1296,Female,35,149263,2
1297,Male,72,79863,35
1298,Male,51,65449,89
1299,Female,79,20179,82
1300,Female,78,59920,74
1301,Female,70,25739,20
1302,Female,62,123784,41
1303,Male,72,20921,51
1304,Female,33,57035,39
1305,Male,77,164690,73
1306,Male,69,152869,11
1307,Male,21,29017,23
1308,Male,27,182282,9
1309,Female,31,97597,41
1310,Female,39,117142,74
1311,Female,28,123614,60
1312,Female,88,121740,14
1313,Male,33,118693,57
1314,Male,82,156850,49
1315,Female,80,188044,20
1316,Male,89,67968,18
1317,Male,65,93707,27
1318,Male,82,68981,54
1319,Female,18,145216,33
1320,Female,81,35606,89
1321,Male,53,38664,42
1322,Female,23,92139,38
1323,Male,52,69104,16
1324,Male,90,179804,65
1325,Male,71,153322,1
1326,Female,57,71410,42
1327,Female,67,185087,68
1328,Female,78,120260,93
1329,Male,29,45087,65
1330,Female,78,146974,6
1331,Male,21,86585,87
1332,Male,20,45952,67
1333,Female,45,65057,95
1334,Male,57,79739,54
1335,Male,89,113454,80
1336,Male,32,90214,71
1337,Female,81,22824,10
1338,Male,63,78357,9
1339,Male,60,32191,98
1340,Male,88,93534,40
1341,Male,54,46319,39
1342,Male,87,55612,20
1343,Male,32,58499,85
1344,Female,24,64324,5
1345,Male,47,49759,52
1346,Female,56,88066,83
1347,Female,55,87740,50
1348,Female,88,70009,93
1349,Male,75,146719,24
1350,Female,54,85835,94
1351,Female,67,103862,53
1352,Male,80,198066,28
1353,Female,34,104458,65
1354,Male,85,133883,46
1355,Male,34,81814,48
1356,Female,45,195469,23
1357,Female,90,147091,33
1358,Female,20,124438,27
1359,Female,41,84442,98
1360,Female,39,101603,11
1361,Male,76,182291,22
1362,Male,21,37428,9
1363,Male,49,197959,84
1364,Male,71,134411,70
1365,Female,56,165594,76
1366,Male,44,23370,44
1367,Male,50,193064,63
1368,Female,27,105000,81
1369,Male,50,154562,93
1370,Male,41,154487,92
1371,Male,40,49821,77
1372,Male,63,66491,14
1373,Male,23,198123,70
1374,Male,76,146540,98
1375,Male,79,84929,20
1376,Male,50,180539,59
1377,Male,37,120883,82
1378,Female,27,165136,32
1379,Female,53,66142,5
1380,Male,27,62648,51
1381,Male,82,71027,38
1382,Female,57,173176,64
1383,Male,44,129040,16
1384,Female,50,79508,47
1385,Female,86,50624,67
1386,Female,89,130925,23
1387,Male,25,86222,84
1388,Male,31,30888,64
1389,Male,70,109471,5
1390,Female,62,97013,27
1391,Male,80,37201,31
1392,Male,43,190206,58
1393,Female,56,171382,37
1394,Male,40,137280,78
1395,Male,70,121668,87
1396,Male,65,175966,60
1397,Male,75,22880,90
1398,Male,81,195716,59
1399,Male,47,37878,99
1400,Male,86,109073,60
1401,Female,52,37812,77
1402,Female,26,45405,9
1403,Female,39,97520,43
1404,Female,36,32461,73
1405,Female,70,121030,3
1406,Male,51,110099,74
1407,Male,65,31557,69
1408,Female,23,185325,68
1409,Female,55,41874,50
1410,Female,84,115451,54
1411,Female,70,28186,46
1412,Female,78,56955,69
1413,Male,42,181116,46
1414,Female,62,42635,79
1415,Female,48,26228,53
1416,Female,80,104334,37
1417,Female,20,81952,29
1418,Female,37,170729,84
1419,Female,45,133976,32
1420,Male,83,100949,91
1421,Female,66,99421,54
1422,Female,88,35045,25
1423,Female,80,100270,7
1424,Male,52,25196,48
1425,Female,38,31020,51
1426,Male,68,97239,46
1427,Female,88,167380,53
1428,Male,62,154482,15
1429,Female,43,69601,2
1430,Male,31,58824,8
1431,Male,63,73933,10
1432,Female,48,181591,39
1433,Female,32,139668,97
1434,Female,67,185347,41
1435,Male,25,178760,93
1436,Male,75,82445,1
1437,Male,62,124146,53
1438,Male,90,175009,36
1439,Female,31,192458,38
1440,Male,66,89359,53
1441,Female,45,23655,66
1442,Male,46,195123,98
1443,Male,32,100814,41
1444,Female,48,182867,59
1445,Male,62,100090,60
1446,Male,19,94252,91
1447,Male,85,187630,38
1448,Female,47,59703,18
1449,Female,29,198566,49
1450,Female,75,152156,78
1451,Male,70,35740,23
1452,Female,85,65777,48
1453,Female,34,182531,73
1454,Male,73,175324,44
1455,Female,71,69174,43
1456,Female,62,154779,55
1457,Male,64,93964,8
1458,Male,44,122787,89
1459,Male,35,58812,48
1460,Female,46,166076,57
1461,Male,89,125040,36
1462,Male,86,40589,35
1463,Male,87,69367,17
1464,Male,55,114243,52
1465,Female,65,53749,98
1466,Male,57,73586,41
1467,Female,49,97156,49
1468,Male,80,102681,63
1469,Male,81,174829,47
1470,Female,76,177531,51
1471,Female,56,145172,51
1472,Male,78,101668,38
1473,Male,50,23835,57
1474,Male,82,39352,11
1475,Female,74,28750,67
1476,Male,43,187053,76
1477,Female,68,90369,14
1478,Male,26,162256,61
1479,Male,61,40536,77
1480,Female,18,169153,70
1481,Female,21,20897,37
1482,Male,87,109348,53
1483,Male,65,46096,15
1484,Female,76,199776,59
1485,Female,88,89470,33
1486,Male,27,169405,64
1487,Female,34,46118,9
1488,Male,59,137094,23
1489,Male,33,159229,82
1490,Female,40,26512,49
1491,Female,48,29548,55
1492,Female,61,173538,98
1493,Male,64,55150,5
1494,Male,86,100165,35
1495,Female,76,173778,27
1496,Female,55,49522,89
1497,Female,32,138000,21
1498,Female,54,42083,57
1499,Female,29,28458,61
1500,Female,36,69321,50
1501,Male,88,84624,30
1502,Male,75,134809,35
1503,Male,61,35349,77
1504,Male,44,53498,89
1505,Male,86,145243,25
1506,Male,32,35564,6
1507,Female,31,105433,84
1508,Female,89,96250,94
1509,Male,26,193927,42
1510,Female,76,76357,25
1511,Male,90,189570,1
1512,Female,74,35999,59
1513,Male,65,186952,51
1514,Female,84,85278,71
1515,Male,81,146214,90
1516,Female,55,155461,46
1517,Female,43,73171,15
1518,Female,26,32328,52
1519,Female,69,152344,75
1520,Female,53,30726,49
1521,Male,83,151069,50
1522,Male,77,136030,64
1523,Male,37,161532,92
1524,Female,82,109514,83
1525,Male,31,119270,79
1526,Male,53,182101,22
1527,Male,58,122001,41
1528,Male,24,172084,23
1529,Male,75,127765,93
1530,Male,85,115776,70
1531,Male,40,122518,73
1532,Female,61,28718,82
1533,Male,83,25375,24
1534,Female,49,103961,69
1535,Female,49,73690,47
1536,Female,39,87152,39
1537,Male,42,148897,40
1538,Male,60,107693,8
1539,Female,26,111258,91
1540,Male,61,36267,12
1541,Male,20,36980,99
1542,Male,28,52352,68
1543,Female,66,64187,65
1544,Female,41,41661,66
1545,Male,24,198879,100
1546,Female,57,97398,64
1547,Male,21,62056,81
1548,Female,69,84250,91
1549,Female,58,98907,34
1550,Male,66,54379,11
1551,Male,83,148085,39
1552,Female,38,148411,87
1553,Male,74,179913,5
1554,Male,23,23723,89
1555,Male,51,184446,78
1556,Male,20,155731,55
1557,Male,73,176332,68
1558,Male,63,178120,70
1559,Male,66,122141,79
1560,Female,71,77761,84
1561,Female,25,24449,67
1562,Female,59,72411,12
1563,Female,53,54721,20
1564,Male,53,68319,87
1565,Male,41,21275,74
1566,Male,28,121253,76
1567,Female,37,139264,94
1568,Male,48,65033,30
1569,Male,84,78803,89
1570,Female,49,174272,92
1571,Male,74,88168,49
1572,Male,67,62572,25
1573,Male,84,191921,29
1574,Male,68,115685,31
1575,Male,33,199974,89
1576,Male,59,136463,91
1577,Male,22,27557,21
1578,Female,31,97727,26
1579,Female,62,74599,55
1580,Female,70,29682,29
1581,Male,33,186172,41
1582,Male,60,140252,35
1583,Male,28,163852,96
1584,Female,53,110477,60
1585,Male,66,142648,76
1586,Female,28,75203,53
1587,Male,52,155333,13
1588,Female,58,154845,96
1589,Male,36,34796,78
1590,Male,55,196752,30
1591,Male,29,120272,1
1592,Female,26,189551,89
1593,Male,38,102342,37
1594,Female,76,23419,81
1595,Female,52,58278,52
1596,Female,86,163415,62
1597,Male,35,38725,96
1598,Male,18,167412,51
1599,Female,65,139922,41
1600,Female,69,184363,34
1601,Female,83,63152,29
1602,Male,55,91443,70
1603,Male,30,34334,78
1604,Male,44,120812,55
1605,Male,76,125673,93
1606,Male,56,107804,97
1607,Male,70,162133,36
1608,Female,32,25239,58
1609,Female,63,72368,36
1610,Female,76,52522,71
1611,Male,19,51450,21
1612,Female,68,124887,7
1613,Female,87,101328,50
1614,Male,81,89859,36
1615,Male,79,170260,8
1616,Female,89,145463,56
1617,Female,76,47825,98
1618,Male,27,159822,44
1619,Female,50,107783,1
1620,Male,29,75283,15
1621,Female,61,124481,6
1622,Male,34,81885,85
1623,Female,37,133135,91
1624,Male,36,83653,29
1625,Female,48,155979,43
1626,Male,44,71428,65
1627,Male,26,195850,6
1628,Male,76,109626,86
1629,Male,68,193591,87
1630,Male,75,30236,43
1631,Female,50,175589,26
1632,Male,32,41946,4
1633,Female,69,176349,22
1634,Male,25,103658,49
1635,Female,33,36545,15
1636,Male,32,176119,22
1637,Male,79,78788,92
1638,Male,75,35687,39
1639,Female,57,22928,24
1640,Female,27,89134,87
1641,Female,52,187024,47
1642,Female,27,59789,38
1643,Female,75,142387,88
1644,Female,79,63075,43
1645,Female,64,31419,44
1646,Female,24,97786,19
1647,Female,81,149116,23
1648,Female,28,105763,28
1649,Male,31,21434,17
1650,Male,46,41481,16
1651,Female,46,77869,88
1652,Female,49,55991,73
1653,Female,77,22709,28
1654,Female,72,106206,7
1655,Female,48,99453,29
1656,Male,33,57225,80
1657,Female,72,145160,10
1658,Male,84,37532,10
1659,Male,32,90856,6
1660,Male,30,187694,67
1661,Female,68,20866,77
1662,Female,71,197001,15
1663,Male,72,100164,78
1664,Female,83,79505,77
1665,Female,30,71792,16
1666,Male,38,193288,71
1667,Female,40,67859,21
1668,Female,28,182439,13
1669,Female,28,70650,33
1670,Male,51,164173,63
1671,Female,40,125497,63
1672,Female,53,174351,37
1673,Female,79,120780,23
1674,Male,85,58960,28
1675,Female,89,90809,13
1676,Male,89,174494,34
1677,Male,29,65528,18
1678,Female,85,107755,50
1679,Male,34,135433,47
1680,Female,75,161433,52
1681,Female,56,29897,72
1682,Male,56,135024,73
1683,Male,38,136575,49
1684,Female,87,126377,11
1685,Male,37,193293,74
1686,Female,52,62455,8
1687,Female,21,116740,22
1688,Female,64,86896,73
1689,Female,34,49255,30
1690,Male,42,26956,80
1691,Male,41,45700,96
1692,Female,59,124437,54
1693,Female,37,47436,84
1694,Female,73,128733,10
1695,Female,34,197613,73
1696,Male,24,43191,90
1697,Male,55,112316,53
1698,Male,69,188731,51
1699,Male,34,49960,34
1700,Male,43,187473,8
1701,Male,45,71012,12
1702,Male,26,169102,77
1703,Female,50,100904,58
1704,Male,62,21886,17
1705,Male,39,43020,21
1706,Male,25,136088,18
1707,Female,81,42908,8
1708,Male,34,47568,93
1709,Male,60,143326,93
1710,Male,75,107716,67
1711,Male,66,39049,35
1712,Female,89,21940,87
1713,Female,20,196164,64
1714,Female,35,76835,89
1715,Female,70,69382,77
1716,Male,37,160285,76
1717,Male,65,186108,4
1718,Female,57,138248,51
1719,Male,86,152236,42
1720,Female,65,127440,4
1721,Female,31,167243,21
1722,Male,84,170291,47
1723,Female,74,134579,13
1724,Male,41,178148,18
1725,Female,84,138555,19
1726,Female,82,134939,74
1727,Male,60,20983,100
1728,Male,72,151225,8
1729,Female,65,56974,75
1730,Female,30,54322,9
1731,Male,87,189593,23
1732,Male,25,80819,2
1733,Male,80,64344,38
1734,Male,88,28821,84
1735,Female,76,179441,4
1736,Female,73,98804,19
1737,Male,79,40055,15
1738,Male,71,180401,57
1739,Female,54,188310,70
1740,Male,61,23397,55
1741,Female,83,122923,79
1742,Male,43,123492,22
1743,Male,82,166464,81
1744,Male,37,169211,52
1745,Female,28,159110,40
1746,Female,35,152630,61
1747,Male,65,103966,35
1748,Female,58,23589,45
1749,Female,85,97522,11
1750,Male,27,156155,3
1751,Female,77,138289,64
1752,Female,67,112189,15
1753,Male,90,99822,56
1754,Female,36,158700,92
1755,Male,64,68848,88
1756,Female,53,88212,3
1757,Female,68,110326,43
1758,Male,53,195695,26
1759,Female,58,37562,11
1760,Male,72,20878,82
1761,Male,32,88808,88
1762,Male,38,87383,97
1763,Female,81,196802,87
1764,Male,43,172638,76
1765,Male,86,39459,25
1766,Male,52,102466,40
1767,Male,51,77602,43
1768,Female,27,72109,66
1769,Male,69,145865,95
1770,Male,31,175266,79
1771,Male,34,87545,13
1772,Male,48,171641,8
1773,Female,52,29336,41
1774,Male,42,141977,33
1775,Male,84,35601,66
1776,Male,24,98324,40
1777,Female,36,152925,19
1778,Male,40,66985,16
1779,Female,34,55205,20
1780,Male,29,44290,1
1781,Male,36,27305,34
1782,Female,64,72189,97
1783,Female,61,106352,60
1784,Female,88,130826,84
1785,Male,48,32916,29
1786,Male,73,163246,70
1787,Male,32,63786,81
1788,Male,76,98554,73
1789,Male,42,34632,66
1790,Male,40,53210,42
1791,Male,80,166058,49
1792,Male,18,112627,21
1793,Female,63,138351,5
1794,Male,78,140540,67
1795,Female,90,182058,52
1796,Female,33,21603,5
1797,Male,81,180509,46
1798,Male,26,177735,27
1799,Female,29,89885,4
1800,Male,19,40966,23
1801,Female,36,169052,94
1802,Male,46,42394,10
1803,Female,76,91358,4
1804,Male,63,121571,73
1805,Female,28,89697,94
1806,Female,23,170583,19
1807,Female,56,156770,20
1808,Male,84,135440,17
1809,Female,50,91772,47
1810,Male,36,197750,37
1811,Male,19,87765,85
1812,Male,89,98876,67
1813,Male,57,40926,80
1814,Female,40,34644,40
1815,Female,90,109054,92
1816,Female,29,50126,9
1817,Female,20,51082,7
1818,Male,59,144986,19
1819,Female,79,154154,86
1820,Male,67,158573,14
1821,Male,22,20199,34
1822,Female,68,98684,89
1823,Female,54,126194,89
1824,Female,31,34553,46
1825,Male,23,153922,20
1826,Female,30,44829,10
1827,Female,22,143583,100
1828,Female,67,67979,53
1829,Male,83,106391,43
1830,Female,59,89423,28
1831,Female,35,172523,41
1832,Female,62,111818,38
1833,Male,64,73644,91
1834,Female,64,168209,46
1835,Female,40,192881,39
1836,Male,33,114073,89
1837,Female,63,127043,20
1838,Male,41,22648,9
1839,Female,18,22036,55
1840,Female,51,191216,97
1841,Female,74,153154,39
1842,Female,50,187197,72
1843,Male,56,151648,8
1844,Male,66,150663,42
1845,Female,19,191192,95
1846,Male,88,171265,83
1847,Female,59,82408,14
1848,Male,78,51724,84
1849,Female,52,131198,21
1850,Female,33,127024,83
1851,Female,66,86216,88
1852,Female,76,95150,45
1853,Male,63,26230,58
1854,Male,28,107082,66
1855,Male,61,199363,3
1856,Male,83,53211,4
1857,Female,53,49697,46
1858,Female,75,31898,23
1859,Female,48,107177,15
1860,Female,73,146108,59
1861,Male,79,132708,71
1862,Male,44,149592,87
1863,Female,78,104986,70
1864,Female,29,31416,69
1865,Female,26,140235,35
1866,Female,30,93767,48
1867,Female,76,92672,48
1868,Female,76,114130,66
1869,Male,59,56097,96
1870,Female,62,80104,74
1871,Female,52,165429,15
1872,Female,63,119821,28
1873,Female,42,116540,19
1874,Female,80,118905,66
1875,Female,77,189466,1
1876,Female,84,50108,84
1877,Male,31,153075,43
1878,Female,59,195896,82
1879,Female,47,27095,12
1880,Male,37,40150,3
1881,Female,87,32857,2
1882,Male,30,140216,7
1883,Male,22,31929,99
1884,Male,66,98311,26
1885,Male,39,80043,47
1886,Male,86,135603,90
1887,Female,60,174351,64
1888,Male,72,175828,60
1889,Female,87,154901,17
1890,Male,27,137377,51
1891,Male,71,36027,49
1892,Female,28,68291,4
1893,Male,42,24001,95
1894,Male,24,150027,90
1895,Female,89,168614,76
1896,Female,58,73485,73
1897,Female,67,152453,43
1898,Female,86,187146,1
1899,Male,78,134947,61
1900,Male,34,150736,18
1901,Female,43,123366,43
1902,Male,45,162551,21
1903,Female,90,99288,97
1904,Female,60,116720,92
1905,Female,67,81991,60
1906,Female,52,47406,76
1907,Female,54,29398,37
1908,Male,46,148427,90
1909,Female,70,117045,46
1910,Male,72,126003,11
1911,Female,56,165783,2
1912,Male,71,70085,90
1913,Female,40,189156,8
1914,Female,48,99430,37
1915,Male,80,125030,42
1916,Female,61,113868,53
1917,Male,51,71339,1
1918,Female,38,43468,3
1919,Male,83,173203,52
1920,Male,79,194818,63
1921,Male,46,96971,15
1922,Male,47,172003,86
1923,Female,27,107792,45
1924,Male,28,137625,62
1925,Female,56,167222,87
1926,Female,88,188402,95
1927,Female,29,67197,3
1928,Female,77,86419,13
1929,Male,90,118604,42
1930,Female,79,179720,93
1931,Male,79,60062,42
1932,Male,51,178931,18
1933,Female,28,76942,59
1934,Male,53,118042,28
1935,Female,87,63313,73
1936,Female,56,119512,86
1937,Female,80,42513,20
1938,Male,34,27740,7
1939,Female,37,190729,45
1940,Female,76,120275,21
1941,Female,48,71907,72
1942,Male,79,163469,75
1943,Female,72,22824,20
1944,Male,86,68212,58
1945,Female,42,192245,69
1946,Male,28,155256,58
1947,Male,34,162056,81
1948,Male,18,118228,20
1949,Male,32,65636,84
1950,Male,77,195770,71
1951,Male,70,158672,43
1952,Male,37,98586,86
1953,Female,28,43056,88
1954,Female,44,44316,81
1955,Male,24,56346,62
1956,Female,32,178025,76
1957,Female,37,54165,37
1958,Male,19,73665,43
1959,Male,53,65798,80
1960,Female,22,193068,73
1961,Female,45,189649,57
1962,Male,18,149899,57
1963,Female,56,141924,16
1964,Female,65,25498,18
1965,Male,53,44464,64
1966,Male,83,100667,78
1967,Female,64,58197,48
1968,Male,84,167749,69
1969,Male,51,33043,31
1970,Male,64,26207,57
1971,Female,40,59318,34
1972,Male,49,76998,80
1973,Male,72,171683,53
1974,Female,45,51160,68
1975,Female,53,67671,76
1976,Female,87,84557,60
1977,Male,71,57776,29
1978,Female,66,89653,79
1979,Male,83,199893,5
1980,Male,30,136991,27
1981,Female,56,130365,39
1982,Male,37,150893,63
1983,Female,41,95729,11
1984,Male,70,147532,65
1985,Female,89,71424,95
1986,Male,88,54709,91
1987,Male,26,71104,11
1988,Female,55,169139,21
1989,Male,71,52721,32
1990,Female,86,81031,11
1991,Female,54,73555,89
1992,Male,52,160104,95
1993,Male,28,40934,72
1994,Female,43,102757,7
1995,Female,89,146649,85
1996,Female,87,97521,4
1997,Male,35,188659,38
1998,Female,73,165317,70
1999,Female,19,179553,33
2000,Male,84,76615,49
